ID,Type,time_mean,time_var,time_std,time_mode,time_max,time_min,time_over_zero,time_range,fft_dc,fft_shape_mean,fft_shape_var,fft_shape_std,fft_shape_skew,fft_shape_kurt,fft_mean,fft_var,fft_std,fft_skew,fft_kurt,target
20128,A,10.08314026530733,8.484537645820959,2.9128229684999667,2.386787499025835,25.77584497886446,2.386787499025835,30934,23.389057479838623,311911.8609670103,5444.243905029867,15850080.773093581,3981.215991766031,46231262214.14242,,330.27647874465487,153378.2128722547,391.63530595728304,6.442209915768829,72.39832629610513,walk
20128,M,76.97334562570511,3870.8387208366917,62.21606481317097,70.42463274025752,954.8845783768852,1.615546099645875,30932,953.2690322772394,2380939.526894319,2130.629958936052,12689537.56551979,3562.237718839071,97371273785.40205,,2190.22940030635,114935680.79275182,10720.805976826174,20.260052730925285,585.8832580257258,walk
20128,G,1.0149051092296903,0.4140223721169998,0.643445702539849,0.029762000033599894,15.091747737938272,0.029762000033599894,30931,15.061985737904672,31392.029933583563,5047.755724992166,17499116.425305832,4183.19452396202,58762080205.651215,,78.83602212105332,6591.421643837544,81.18757074723658,3.589521935973978,22.067801793109286,walk
20470,M,65.30811195300883,1359.3685848586788,36.86961601181491,11.837639021371112,164.44926090803853,2.099984571434038,66770,162.34927633660448,4360622.63510248,2566.6084845332666,38295424.36878954,6188.329691345601,767020653638.7247,,807.3960591719439,90113153.22991604,9492.7948060577,79.85702650143388,8712.934138841492,walk
20470,G,0.6318802522041178,0.12483009979597101,0.35331303371935063,1.7320508075688774e-06,19.14979680412957,1.7320508075688774e-06,66770,19.14979507207876,42190.64443966892,9653.80278762751,76293281.82740872,8734.602556923166,612035456457.5367,,58.05160154917906,4964.917398771078,70.4621699834108,4.161290855291932,28.35265377159696,walk
20470,A,10.804654845758018,2.287079854964927,1.5123094441829448,5.115402592099081,19.331408439549406,5.115402592099081,66770,14.216005847450326,721426.8040512728,6228.614144151925,34148464.10304997,5843.668719481792,419629637577.80756,,133.78462314492782,134809.99866950515,367.1648113170775,11.325976858562228,189.67362062305858,walk
20316,M,61.62140781020806,62.70682493952191,7.918764104298215,51.876579056450446,77.10757681058398,45.786125173466,12939,31.32145163711798,797319.3956562722,895.9042814062867,2363980.44552294,1537.524128436019,7329156087.600433,,102.90589813490026,800836.6956931772,894.8947958800393,46.74910555175987,2748.310897052694,walk
20316,G,1.0840909078430536,0.4155411098773035,0.644624782239485,1.7320508075688774e-06,5.671205391612174,1.7320508075688774e-06,12939,5.671203659561367,14027.052256581297,1850.6812270791065,2556240.5109253805,1598.82472801911,4330887506.554691,,46.58591731048286,3206.8543022710132,56.62909413253061,3.9875859420419797,27.886656733085143,walk
20316,A,10.307170897908978,8.572518762206023,2.9278863984461596,2.925581316525829,21.452195296639037,2.925581316525829,12936,18.526613980113208,133333.56273535054,1705.5198203428429,2085379.324936959,1444.0842513291802,4071342168.5073647,,187.32433497865907,75803.70812428462,275.32473213332037,4.6960310371485,38.55306619370524,walk
20302,A,10.390573696751343,13.253730295054298,3.6405673040137985,0.8777081249623931,28.57635528031948,0.8777081249623931,14518,27.698647155357087,150850.3489294351,2128.9436664182135,2520050.0638062153,1587.4665551772155,4438695823.462492,,270.5023008279677,119246.48171365447,345.32083880596383,3.8761702074783444,28.00768340420931,walk
20302,M,53.37776089874184,4510.044429531804,67.15686435154491,46.500966783498264,632.0374553831454,0.0,14516,632.0374553831454,774884.9549670239,1142.46321627562,3228292.06627631,1796.7448528592784,10523797815.362263,,1840.2357199194803,62090357.83376942,7879.7435131969505,10.969066929058087,132.74758653477426,walk
20302,G,1.8093607182512985,1.1078571174241443,1.0525479169254692,1.7320508075688774e-06,15.897486765696206,1.7320508075688774e-06,14514,15.897485033645399,26261.061464699465,2298.127664426772,3632438.391243081,1905.895692645083,5534854685.577654,,85.9209754178546,8697.123780285572,93.25837110032306,3.973766602959743,26.8507599996386,walk
20464,M,50.69586814764579,400.1605346464675,20.004012963564772,32.42358852441111,176.46528883607704,2.2847212959389602,67443,174.18056754013807,3419081.4354816764,3014.4257046067355,43113218.6008559,6566.065686608375,885774739764.5297,,964.5834615217846,26058005.8503888,5104.704286282292,12.454734354649075,206.39527567424005,walk
20464,G,2.5221356009680966,1.448184883273494,1.2034055356667983,1.7320508075688774e-06,11.05945256301789,1.7320508075688774e-06,67443,11.059450830967084,170100.39133608807,12863.23649788631,86680978.02844293,9310.261974211195,429503975002.9526,,228.8091760401306,45317.74224880548,212.8796426359399,5.267227676748642,56.7428743390306,walk
20464,A,11.348848207084021,18.068611637114223,4.2507189553197025,2.1241857824121695,24.53759809360372,2.1241857824121695,67443,22.41341231119155,765400.3696303695,11108.415660644705,71988253.66938893,8484.589186836858,563498827157.1871,,659.3025432743195,783939.5999534468,885.4036367405811,5.908296719636073,58.61744925491074,walk
20458,G,1.5655296731408948,0.17991133623773178,0.4241595645953676,1.286698876971609,16.079070881615053,0.18101104938649465,66335,15.898059832228558,103849.4108678009,7782.666031421459,72070593.02822292,8489.440089206291,754894612389.1979,,51.439472172321885,9288.579106011248,96.37727484221189,8.869928483522257,155.66447018110009,walk
20458,A,9.375888180694895,2.731743038127624,1.6527985473516196,8.670942566672727,25.63623332412531,0.30395098852940095,41769,25.33228233559591,391621.47341944504,6844.224492604286,26037003.999821685,5102.646764162858,125266236749.54446,,183.72290116216345,80350.80235655146,283.46217094446916,7.395071911222132,82.935755336685,walk
20458,M,60.568109883736525,576.1236145601962,24.00257516518168,59.3612155051596,141.81371198248073,2.0338925119091225,39409,139.7798194705716,2386928.642408175,1273.8775566361448,7998613.746994575,2828.1820569041474,92048334653.3971,,974.7909153084221,21754814.335869137,4664.205648968444,11.353733297987699,202.22462892086543,walk
20459,M,70.38782764699921,376.44538377859743,19.402200488052827,42.03961275511702,127.70031018913056,5.731485671276253,66721,121.9688245178543,4696346.248435421,2259.7689056182835,34612156.7084659,5883.209728410666,735793780011.7045,,677.7083116435175,24657900.346446946,4965.672194823874,17.23156913637725,427.9870511812576,walk
20459,G,0.5946995131849091,0.09691159035753268,0.31130626456519095,1.7320508075688774e-06,5.104864391778297,1.7320508075688774e-06,66721,5.104862659727489,39678.946219210746,8936.22870151116,66497879.70058533,8154.623210215499,575124609674.1399,,49.760082249543714,3990.069347806469,63.16699571616866,4.040234415474426,30.257515690828026,walk
20459,A,9.418189283952366,2.0058241581719516,1.4162712163183828,4.872178833885821,14.454816374797778,4.872178833885821,66721,9.582637540911957,628391.0072145801,7393.010025847818,45607265.95524901,6753.315182578776,536823095345.0779,,141.23305292349534,113885.824273521,337.4697383077792,10.405674496123066,162.2289305390171,walk
20303,A,10.5204796852876,15.305988747807078,3.912286894874541,0.5671670067237691,26.233535253226126,0.5671670067237691,14539,25.66636824650236,152957.2541443957,2184.3847772312224,2484772.4619200323,1576.3161046947507,4128064681.1886034,,274.5008957281966,147198.33569035915,383.6643529054519,4.851259413285333,40.62574601497878,walk
20303,M,47.3465853148672,13.416024043179176,3.6627891071121166,48.44882861122892,57.10095136160309,33.91723744057353,14539,23.183713921029558,688372.0038928532,1089.910103409939,3111104.710719345,1763.832393034935,10347177273.779993,,65.67516971148096,190755.76259401854,436.75595312945484,32.43698540910212,1301.3203656553715,walk
20303,G,1.9774023769967135,1.1715269339107246,1.0823709779510557,0.05042491560726701,10.012854811010644,0.05042491560726701,14539,9.962429895403377,28749.45315915522,2377.3930383647435,3646261.6782706818,1909.5187033047573,5482244733.470914,,90.06393655355745,8922.489032122414,94.45892775234331,3.93459347756911,27.203358820804002,walk
20465,G,1.1308036074403174,1.9840981784495302,1.4085801995092542,0.00458257569495584,12.633862948441383,0.0017320508075688774,47770,12.632130897633814,54018.48832742393,6763.01457418781,43718985.89045823,6612.033415709439,288521161363.9467,,133.41540058774913,76980.84029209433,277.4542129651203,27.412629898748676,1348.1664403938494,walk
20465,M,35.21781344302419,197.92788381567075,14.06868450906732,15.995360655515086,77.54356134618786,5.4403728043214095,18108,72.10318854186644,637724.1658262833,666.9453360479581,2150188.763762264,1466.3521963574317,10955247617.903187,,302.45727630825826,3492597.722852901,1868.8493044793368,20.583146561892725,643.2055639536055,walk
20465,A,10.271258113687706,7.001942778633598,2.6461184362446057,9.861112794660954,27.598881490588674,0.6544862218694905,18087,26.944395268719184,185776.24550226983,3461.2119543997387,5594289.199837024,2365.224978693787,7383303876.731915,,267.23522360231595,55236.47663329172,235.02441710020625,3.154801208312839,18.85480147803109,walk
20471,G,28.45966466496291,140.41790963639892,11.849806312189196,21.451059078283404,63.662360541500604,0.2238146554629522,6620,63.43854588603765,188402.98008205762,1161.3537362393256,901384.5666269382,949.4127482959865,567462947.7590629,,730.4485671173294,396056.16852545616,629.3299361427646,2.2944392346519624,7.043788398497526,walk
20471,A,10.626306836928633,13.674115868241826,3.6978528727143574,5.302427990268326,29.567480951597183,0.7240594983708176,4104,28.843421453226366,43610.36325875518,758.3519878509818,282519.3717279575,531.5255137130837,106620289.2767463,,151.2624232388162,33238.26260746118,182.31363801828206,7.424656324777183,86.54810198701115,walk
20471,M,56.65548820192822,475.8766772339349,21.81459780133328,35.52167032249469,113.0324552396346,13.747016721820048,4103,99.28543851781455,232457.46809251155,218.58744654987794,140605.25552959339,374.97367311531804,143877841.68683565,,263.1426220715913,1883753.9598282415,1372.499165693095,25.369431754739768,865.4438325538852,walk
20317,A,10.271500472577824,6.243316876104399,2.4986630177165545,3.124118506969606,21.95851012531734,3.124118506969606,12894,18.834391618347734,132440.72709341865,1751.6944738090212,2116077.361174434,1454.6743144685115,4004566526.99286,,163.85359331585423,53653.3912734837,231.6320169438666,4.954606113646069,41.68735032592176,walk
20317,G,1.0274957080939606,0.43668951378448945,0.6608248737634574,0.02440300004097857,5.5602175226544865,0.02440300004097857,12894,5.535814522613508,13248.529660163513,1783.0223511400698,2497712.0258659446,1580.415143519558,4211095029.3580155,,47.704000175096006,3355.0174567635236,57.922512521156435,3.9673165561275376,30.936964599856275,walk
20317,M,58.292308371685714,61.34134413083991,7.832071509558625,51.7541168101666,77.07488580465227,41.22789609960887,12893,35.8469897050434,751562.7318361361,791.3467250208998,2170836.368035212,1473.375840726056,7077920965.197426,,121.86479889574919,776084.2667712539,880.9564499856131,27.929324192905632,1062.556859774851,walk
20129,A,10.007685447944766,8.918122578436966,2.9863225844568375,0.2825235048522512,24.299104855805407,0.2825235048522512,33081,24.016581350953157,331064.2423034599,5120.262829771673,15740628.821808456,3967.446133447618,62421492834.52379,,324.221849654459,189909.52361608695,435.78609846584936,5.749716121630662,55.09282269107938,walk
20129,M,66.97384589500616,9347.839329844188,96.68422482413658,464.1971629241185,917.7995102390286,3.698636721853472,33080,914.100873517175,2215494.8222067887,2396.0661008102516,15575255.98130233,3946.5498832907624,124234717056.4918,,3067.549181458439,299816684.31284356,17315.21539897334,25.240337513088107,839.6842236465817,walk
20129,G,0.9479783045797364,0.29200822228453444,0.5403778514007902,0.031207102492862102,8.297982746074252,0.031207102492862102,33079,8.26677564358139,31358.17433719318,5636.216194997429,19944531.614347983,4465.930095103145,63278823250.24057,,70.11692270463796,4743.249152432061,68.8712505508072,3.5611800103860043,23.038400749792608,walk
20101,A,10.302596954504354,2.903835574353103,1.7040644278762183,3.374541305178676,21.657559248453786,3.374541305178676,53806,18.283017943275112,554341.5317340614,6764.143835884238,34563253.816577405,5879.052118885952,280948056953.57,,166.6230757460891,128480.53486797352,358.44181517782425,10.502954384399546,170.24629651966347,walk
20101,M,37.96272973011895,240.03635336103417,15.493106640084621,16.247145730868297,90.06047993876146,1.723362527201401,53804,88.33711741156006,2042546.7103993094,2106.0785872162096,25071546.256697133,5007.149514114506,396313353201.0461,,355.28358675098985,12788689.57018115,3576.12773404155,59.57727803834444,5907.283266920396,walk
20101,G,0.6060466652527492,0.15548282360640694,0.39431310351851984,1.7320508075688774e-06,8.448256041227207,1.7320508075688774e-06,53803,8.4482543091764,32607.128730593486,7430.459808741954,46849145.03188334,6844.64352847417,317640701429.4946,,53.567241632638584,5496.148468079623,74.13601330041712,5.187246326856665,42.44425275564675,walk
20115,G,0.10538331367147855,0.11264856987130499,0.3356315984398742,1.7320508075688774e-06,5.214802932586907,0.0,15065,5.214802932586907,1593.1849360854314,2899.854775188143,5601335.433478105,2366.7140582415327,4797678922.233712,,21.360238321382024,1246.772939522369,35.30967203929214,22.522860876986343,663.2382040602038,walk
20115,A,9.883944884692859,1.1411830846744206,1.0682617116954163,0.0,20.117024423157964,0.0,15002,20.117024423157964,148802.79023905098,3956.231240902306,4638447.261425771,2153.7054723025085,-1549598624.8231707,,114.57615264330144,4053.957844122549,63.670698473650724,0.9049802682551553,1.1917799086247154,walk
20115,M,71.33099149216618,3554.418025207059,59.61894015501331,38.75460631202647,1002.3255255525526,3.0740823021228625,13669,999.2514432504297,975023.3227064206,1116.151251372207,2637377.234274569,1624.0003800105987,7817878728.843847,,2343.738709508153,43095783.52618742,6564.737887089432,6.706373553863789,59.976177123741124,walk
20014,A,9.580276528501548,1.6215031397050408,1.2733825582695253,6.069159387066878,13.84466345122109,6.069159387066878,15172,7.7755040641542115,145351.95549042447,1879.1492877660905,2811537.9835475725,1676.7641407030305,6978734427.399493,,60.05104429603048,20995.321067355588,144.89762271119423,11.338783447748598,182.75077225544538,walk
20014,M,71.23238019886428,335.6377486080246,18.320418898268255,55.35466152728412,130.26668290549213,24.42559041661554,15170,105.8410924888766,1080595.2076167704,505.50591333342794,1639012.0918197252,1280.2390760399892,7519817792.716203,,306.8746219505626,4997452.67220051,2235.4983051213685,15.297500164864656,292.3719497302701,walk
20014,G,0.5218023479429088,0.08516426945266646,0.2918291785491411,1.7320508075688774e-06,4.249359019459994,1.7320508075688774e-06,15169,4.249357287409186,7915.219815945991,2287.1873345733366,4094611.781888824,2023.5147100747313,6645691496.203369,,23.157679454658215,755.6638554869861,27.48934076122936,4.3061885298013625,29.068290031622396,walk
20028,A,10.655316818264003,3.5292835319578293,1.878638744399207,0.8029880172462103,21.220674523376985,0.8029880172462103,33135,20.417686506130774,353063.9227731784,2816.877213117974,8363353.170178425,2891.946259904984,50781845100.68641,,147.31398341837695,95244.92951088081,308.6177725129919,6.260302582674194,72.13975422492658,walk
20028,M,46.90085330844818,101.72011638612636,10.085639116393486,48.218864101098134,84.3698839728981,16.26375089578988,33133,68.10613307710821,1553965.9726688135,1761.5923285625067,11946558.55332882,3456.3793995059077,112540737055.41785,,295.5598529780049,3283038.7127156565,1811.9157576211032,36.05856474680522,2069.5660357315833,walk
20028,G,2.246189035440768,1.1772751759878977,1.0850231223286892,0.02348600004257856,8.839605840176926,0.02348600004257856,33132,8.816119840134347,74420.73512222385,2850.386664882136,9670422.84716804,3109.7303495911087,65493269980.14846,,80.13813833242357,32583.372451514024,180.50864924294908,7.007872534923326,80.58376878299242,walk
20539,G,1.7915466370729634,0.6373747997695437,0.7983575638581648,1.5648396083944196,7.23997513807886,0.022737634001804147,12728,7.2172375040770556,22802.805596664704,2223.977216023799,2919098.152139274,1708.5368454146003,3529167167.501682,,63.36137034611634,4097.849259703918,64.01444571113552,3.660041769567928,22.02276209779187,walk
20539,A,11.031613599209113,20.604264589194276,4.539192063483795,3.6649112837854614,27.95082960797353,1.538677590166634,8332,26.412152017806896,91915.40450861007,1829.3989075527409,1250718.912427956,1118.3554499478043,429233826.63179874,,298.9884077875937,82281.7013878918,286.8478715066434,4.074752030176663,25.85698502391922,walk
20539,M,48.93866967417056,136.50723739605962,11.683631173400657,47.98950080486356,81.77288479379946,1.3199195051214296,7839,80.45296528867803,383630.23157582333,404.8564079725109,620673.4013721714,787.8282816529065,1263722185.012595,,146.78691924036005,1048670.3589411129,1024.0460726652452,20.02241300059143,496.06383976917,walk
20277,M,40.43772036797007,49.21522391498076,7.0153562928037205,36.15591237958185,60.39842076909061,16.61955318894768,39181,43.77886758014293,1584390.321737442,2369.372729560417,19765541.67966091,4445.845440370246,193693583794.10507,,165.04770597683955,1901110.159444695,1378.8075135582542,36.732298415243996,1874.5836446478677,walk
20277,A,10.21573380722698,2.776156998757293,1.6661803620128564,4.622753555025079,21.43528032721014,4.622753555025079,39181,16.812526772185063,400262.66630096175,5596.339275700558,18642032.17876327,4317.641969728763,95420020971.24226,,171.74280066956007,79279.79401434121,281.56667774142096,7.95609679654724,107.48461380249624,walk
20277,G,1.6328388766690665,0.8590860327574427,0.9268689404427374,0.035294000028333425,8.259258260474605,0.035294000028333425,39181,8.223964260446271,63976.26002677024,5601.275750008878,21485609.97319579,4635.2572715218075,107645955127.49173,,117.87646916515014,19765.84697458634,140.59106292572918,3.901458020723775,30.36464002061046,walk
20511,G,2.9954994104870476,2.000140833887375,1.4142633537949625,3.701193591262148,11.05013796293965,0.09453570753953237,6106,10.955602255400116,18290.519400433906,1230.7377062159412,690753.8529791703,831.1160285899739,296696636.49794126,,72.93892362863755,6892.7830615751045,83.02278639972947,7.389666495488684,104.09824967481963,walk
20511,A,12.36628373367817,29.24896210250823,5.408230958687714,4.145332381698843,29.59684082817072,2.238423877838378,3927,27.35841695033234,48562.39622215408,858.7617565752879,293119.3417224309,541.4049701678318,47056510.4636687,,219.7903903420312,66582.11490201665,258.0351040110951,6.97617763815617,74.9874576487123,walk
20511,M,50.541624088100676,65.60788743771607,8.099869593871007,45.06111301610292,84.32577267656669,22.052051350157882,3788,62.273721326408804,191451.67204572583,230.59287352220184,141626.17583356725,376.3325335837539,131497554.01243928,,122.14438325569132,233603.49850663124,483.3254581610938,10.949580061558294,154.6509227292954,walk
20505,G,0.5100100656727382,0.16764628567533815,0.40944631598701453,0.023345235059857503,5.463775251600308,0.0024494897427831783,20649,5.461325761857524,10531.1978460763,2765.433457390281,7116329.880032327,2667.6450063740353,19858798219.671288,,29.161050079635906,2611.5289655679594,51.10312089851225,17.649286694245156,606.5429877562348,walk
20505,A,9.808721798819118,4.3218503281561444,2.0789060412043985,9.688117389981915,22.668162599541894,1.908112605968002,12898,20.760049993573894,126512.89376116973,1903.2328399596927,2254652.7631676975,1501.5501200984593,4311382771.95326,,115.72005774707735,42352.21488801573,205.79653759967812,6.203757879054621,50.14917878904175,walk
20505,M,43.60696157328474,79.3606630895128,8.908460197447862,42.729801514867816,98.39671774251416,11.324234245634448,12592,87.07248349687971,549098.8601307991,752.6598153490985,1820271.2441624843,1349.174282352908,5780386562.028792,,199.89273941256056,959352.4251616484,979.4653772143497,15.21853616291824,353.23742367741437,walk
